customer_id,date,category,price,quantity,age,gender
17281,2020-06-09,Clothing,227,4,52,Female
17281,2022-10-10,Home,396,2,52,Female
17281,2020-10-20,Electronics,229,5,52,Female
17281,2020-09-22,Electronics,272,4,52,Female
17281,2022-02-01,Books,440,1,52,Female
17281,2022-11-30,Clothing,381,3,52,Female
17281,2023-03-08,Clothing,193,4,52,Female
17281,2022-12-14,Electronics,107,1,52,Female
29550,2022-07-25,Clothing,454,2,69,Male
29550,2023-05-22,Electronics,421,2,69,Male
29550,2023-05-30,Clothing,281,3,69,Male
29550,2020-09-01,Electronics,300,2,69,Male
29550,2023-08-09,Books,340,2,69,Male
29550,2021-09-01,Electronics,49,5,69,Male
29550,2020-11-19,Home,388,4,69,Male
29550,2020-05-23,Electronics,42,3,69,Male
29550,2020-11-28,Books,12,4,69,Male
9844,2020-09-05,Books,305,3,57,Female
9844,2020-09-14,Home,71,4,57,Female
9844,2021-06-28,Clothing,264,3,57,Female
9844,2023-05-17,Books,478,1,57,Female
9844,2022-08-04,Books,369,4,57,Female
9844,2023-04-03,Clothing,382,4,57,Female
9844,2023-03-21,Clothing,434,1,57,Female
9844,2022-09-01,Home,381,1,57,Female
9844,2021-12-13,Home,200,5,57,Female
9844,2021-10-03,Home,163,4,57,Female
21278,2022-11-22,Books,428,2,59,Male
21278,2021-12-12,Home,393,1,59,Male
21278,2022-02-26,Books,107,4,59,Male
28602,2023-02-18,Clothing,455,3,62,Male
28602,2020-05-19,Books,12,2,62,Male
28602,2022-05-06,Books,223,2,62,Male
28602,2022-11-06,Clothing,42,2,62,Male
28602,2021-03-22,Books,30,3,62,Male
28602,2021-02-06,Books,288,5,62,Male
47697,2022-01-03,Books,317,1,35,Male
47697,2020-12-11,Home,238,3,35,Male
47697,2021-06-09,Books,468,3,35,Male
47697,2021-04-08,Clothing,188,3,35,Male
47697,2020-01-27,Electronics,27,5,35,Male
47697,2023-07-31,Clothing,288,5,35,Male
47697,2021-06-24,Clothing,386,2,35,Male
3240,2023-07-09,Electronics,173,1,51,Male
3240,2020-05-15,Books,364,1,51,Male
3240,2020-05-02,Books,146,3,51,Male
3240,2021-08-11,Home,496,4,51,Male
3240,2020-04-22,Electronics,123,5,51,Male
3240,2020-03-07,Electronics,82,1,51,Male
3240,2022-06-04,Books,444,4,51,Male
3240,2023-01-31,Clothing,34,2,51,Male
3240,2021-03-08,Books,292,1,51,Male
3240,2021-02-13,Home,221,5,51,Male
3240,2020-10-16,Clothing,156,1,51,Male
3240,2021-01-19,Books,295,3,51,Male
3240,2022-08-13,Books,95,4,51,Male
7285,2021-03-22,Electronics,162,3,42,Male
7285,2023-08-24,Electronics,194,5,42,Male
7285,2023-01-08,Books,144,4,42,Male
7285,2020-03-01,Clothing,15,5,42,Male
1801,2021-01-14,Books,80,4,33,Female
1801,2022-05-03,Home,217,1,33,Female
1801,2022-10-29,Clothing,75,2,33,Female
1801,2022-01-05,Books,273,4,33,Female
1801,2023-07-29,Books,103,3,33,Female
1801,2020-02-05,Clothing,499,5,33,Female
19823,2021-02-13,Clothing,380,5,64,Male
19823,2021-03-03,Books,495,4,64,Male
19823,2022-05-29,Clothing,168,3,64,Male
19823,2023-08-04,Home,141,4,64,Male
19823,2021-07-02,Clothing,26,4,64,Male
6387,2023-01-09,Home,259,3,64,Male
6387,2021-08-19,Books,112,2,64,Male
6387,2020-03-24,Clothing,405,3,64,Male
6387,2022-02-07,Books,474,2,64,Male
6387,2021-01-30,Electronics,366,5,64,Male
6387,2020-03-24,Books,251,5,64,Male
6387,2023-02-06,Books,296,3,64,Male
6387,2021-11-30,Clothing,118,1,64,Male
35256,2020-12-15,Clothing,254,5,29,Male
35256,2022-08-05,Home,306,1,29,Male
35256,2022-02-19,Clothing,227,4,29,Male
35256,2020-07-28,Home,234,3,29,Male
35256,2022-06-04,Home,39,4,29,Male
35256,2020-10-05,Electronics,195,5,29,Male
35256,2022-04-11,Clothing,108,1,29,Male
35256,2021-10-27,Electronics,158,5,29,Male
35256,2020-01-30,Electronics,88,4,29,Male
35256,2022-11-27,Books,38,2,29,Male
35256,2020-02-26,Books,249,5,29,Male
44039,2022-08-11,Electronics,90,5,48,Male
44039,2021-09-23,Books,225,2,48,Male
44039,2020-07-27,Clothing,346,1,48,Male
44039,2021-06-13,Electronics,294,2,48,Male
44039,2020-02-14,Books,95,2,48,Male
44039,2023-02-13,Books,497,5,48,Male
41491,2020-10-23,Home,221,1,18,Female
41491,2021-02-24,Clothing,442,2,18,Female
41491,2020-10-09,Electronics,181,2,18,Female
41491,2020-04-28,Home,470,4,18,Female
41491,2022-01-15,Electronics,253,4,18,Female
41491,2020-07-21,Clothing,126,4,18,Female
41491,2021-02-08,Books,134,1,18,Female
41491,2022-01-14,Books,51,3,18,Female
41491,2021-05-12,Clothing,236,5,18,Female
41491,2021-05-29,Clothing,292,2,18,Female
31663,2022-08-11,Books,343,5,39,Male
31663,2020-06-18,Home,375,1,39,Male
31663,2023-06-06,Electronics,78,4,39,Male
31663,2020-06-08,Clothing,211,4,39,Male
31663,2020-02-08,Home,27,3,39,Male
31663,2021-04-24,Home,99,5,39,Male
31663,2021-10-07,Books,70,5,39,Male
31663,2022-01-30,Clothing,79,5,39,Male
31663,2023-04-02,Books,322,2,39,Male
1561,2023-07-26,Clothing,37,5,61,Female
1561,2020-02-22,Books,293,2,61,Female
1561,2021-11-19,Electronics,154,4,61,Female
40766,2023-08-08,Books,67,1,19,Male
40766,2020-09-14,Books,255,1,19,Male
40766,2022-04-03,Home,266,3,19,Male
40766,2022-03-29,Clothing,154,4,19,Male
22634,2022-11-02,Clothing,483,2,20,Male
22634,2023-05-09,Home,380,3,20,Male
22634,2020-01-25,Books,421,3,20,Male
38876,2021-06-05,Electronics,245,4,40,Male
38876,2020-10-27,Electronics,457,4,40,Male
38876,2023-07-01,Clothing,61,1,40,Male
38876,2020-05-10,Books,120,1,40,Male
38876,2023-02-18,Home,341,5,40,Male
38876,2022-12-07,Books,58,5,40,Male
38876,2021-09-15,Books,74,4,40,Male
38876,2022-09-17,Electronics,301,1,40,Male
38876,2022-10-27,Electronics,133,1,40,Male
9502,2021-01-31,Electronics,435,4,61,Male
9502,2020-09-07,Clothing,372,1,61,Male
9502,2020-05-04,Books,268,2,61,Male
9502,2021-08-08,Home,238,2,61,Male
9502,2022-08-03,Clothing,36,5,61,Male
9502,2022-03-01,Books,153,1,61,Male
23418,2023-03-28,Home,170,1,38,Female
23418,2022-12-11,Electronics,372,4,38,Female
23418,2020-02-11,Books,401,1,38,Female
23418,2021-11-27,Clothing,493,3,38,Female
23418,2021-04-13,Books,315,4,38,Female
23418,2020-04-11,Books,406,5,38,Female
13568,2022-12-05,Books,367,2,66,Male
13568,2020-05-13,Books,354,3,66,Male
13568,2023-03-26,Books,288,3,66,Male
13568,2020-04-19,Home,245,4,66,Male
13568,2021-09-09,Electronics,77,3,66,Male
13568,2020-10-27,Electronics,252,3,66,Male
9128,2021-09-11,Clothing,102,3,70,Female
9128,2022-04-02,Home,243,4,70,Female
9128,2021-11-21,Books,435,3,70,Female
9128,2022-10-27,Books,361,4,70,Female
12218,2023-05-16,Clothing,50,3,49,Female
12218,2022-06-21,Home,425,1,49,Female
12218,2023-08-03,Home,323,5,49,Female
12218,2020-09-09,Clothing,454,2,49,Female
12218,2020-03-13,Clothing,350,4,49,Female
12218,2022-12-14,Clothing,333,5,49,Female
12218,2020-08-14,Books,78,2,49,Female
12218,2022-05-09,Electronics,57,3,49,Female
33912,2021-05-11,Electronics,496,1,34,Male
33912,2023-04-26,Books,350,3,34,Male
33912,2023-09-01,Home,481,5,34,Male
33912,2021-06-03,Books,37,3,34,Male
33912,2021-09-02,Books,56,2,34,Male
33912,2020-10-29,Clothing,59,5,34,Male
33912,2022-10-23,Electronics,144,1,34,Male
33912,2020-01-13,Electronics,268,2,34,Male
41460,2020-10-20,Home,392,3,51,Male
41460,2021-03-19,Home,360,5,51,Male
41460,2020-04-22,Clothing,484,5,51,Male
41460,2020-09-29,Books,59,5,51,Male
41460,2020-02-19,Home,78,3,51,Male
41460,2021-05-22,Books,191,3,51,Male
41460,2021-04-29,Home,150,5,51,Male
37127,2020-07-13,Home,191,2,61,Female
37127,2021-11-02,Electronics,157,4,61,Female
37127,2020-08-30,Books,305,5,61,Female
37127,2023-05-27,Home,296,4,61,Female
10626,2020-01-11,Books,69,1,69,Female
10626,2022-12-29,Clothing,357,2,69,Female
10626,2022-07-23,Clothing,299,3,69,Female
10626,2020-03-28,Clothing,253,1,69,Female
10626,2023-09-04,Home,90,4,69,Female
10626,2021-07-06,Home,263,2,69,Female
10626,2023-05-25,Clothing,464,2,69,Female
10626,2021-09-19,Books,497,3,69,Female
10626,2022-04-16,Home,375,5,69,Female
10626,2020-01-11,Electronics,370,3,69,Female
4462,2020-02-15,Clothing,278,2,43,Female
4462,2020-07-26,Books,138,5,43,Female
4462,2021-11-28,Books,53,2,43,Female
4462,2022-03-16,Books,228,1,43,Female
4462,2020-03-27,Books,286,5,43,Female
32495,2020-07-23,Books,480,4,46,Female
32495,2023-06-03,Clothing,382,5,46,Female
32495,2023-08-04,Books,341,2,46,Female
32495,2021-11-06,Books,422,5,46,Female
32495,2023-03-26,Clothing,245,2,46,Female
48075,2020-08-09,Books,390,5,36,Female
48075,2023-05-03,Clothing,64,4,36,Female
48075,2020-10-09,Books,469,2,36,Female
48075,2022-12-16,Electronics,401,5,36,Female
48075,2022-09-08,Books,81,1,36,Female
18478,2022-09-24,Clothing,359,3,61,Male
18478,2021-07-21,Books,86,2,61,Male
18478,2021-03-07,Home,230,4,61,Male
18478,2022-10-26,Electronics,157,1,61,Male
18478,2021-10-15,Clothing,302,5,61,Male
2043,2022-07-02,Clothing,295,3,32,Male
2043,2022-11-25,Electronics,130,5,32,Male
2043,2020-12-18,Home,138,5,32,Male
2043,2021-12-15,Books,227,5,32,Male
2043,2020-01-25,Books,18,1,32,Male
2043,2021-02-12,Books,159,3,32,Male
26863,2021-04-26,Books,84,5,34,Male
26863,2022-05-02,Books,158,3,34,Male
26863,2022-12-16,Home,496,1,34,Male
26863,2023-03-23,Clothing,44,2,34,Male
34069,2021-07-06,Books,106,4,45,Male
34069,2022-10-16,Electronics,249,5,45,Male
34069,2020-04-05,Clothing,176,2,45,Male
34069,2022-11-19,Home,131,1,45,Male
34069,2020-05-31,Clothing,396,2,45,Male
28385,2023-06-25,Home,251,1,48,Male
28385,2021-02-11,Clothing,340,4,48,Male
28385,2021-11-24,Home,406,3,48,Male
28385,2021-06-08,Electronics,329,2,48,Male
28385,2021-02-07,Books,51,5,48,Male
28385,2021-05-05,Books,347,3,48,Male
42222,2022-04-25,Home,223,3,20,Female
42222,2020-07-09,Clothing,325,5,20,Female
42222,2022-08-05,Clothing,65,3,20,Female
42222,2023-04-19,Clothing,60,3,20,Female
39787,2021-06-13,Clothing,111,4,67,Male
39787,2023-01-09,Books,348,1,67,Male
39787,2020-10-02,Clothing,279,1,67,Male
39787,2021-09-13,Electronics,397,5,67,Male
39787,2020-03-17,Books,406,5,67,Male
28419,2020-02-07,Books,178,2,63,Female
28419,2020-01-02,Electronics,420,4,63,Female
28419,2021-06-06,Clothing,480,1,63,Female
28419,2021-05-29,Electronics,144,2,63,Female
28419,2023-08-13,Electronics,134,2,63,Female
28419,2021-06-07,Electronics,68,4,63,Female
2431,2020-08-27,Books,402,4,69,Female
2431,2020-11-04,Clothing,423,3,69,Female
23115,2021-08-05,Home,173,1,21,Female
23115,2021-12-06,Clothing,221,1,21,Female
23115,2020-04-28,Books,408,3,21,Female
23115,2021-07-21,Home,243,1,21,Female
23115,2020-04-22,Clothing,93,1,21,Female
36784,2023-02-04,Clothing,243,1,24,Female
36784,2021-05-12,Clothing,344,3,24,Female
36784,2022-01-11,Clothing,34,3,24,Female
36784,2022-11-18,Electronics,457,4,24,Female
36784,2021-01-04,Books,74,5,24,Female
36784,2020-04-06,Clothing,177,5,24,Female
36784,2023-08-24,Clothing,473,3,24,Female
43195,2020-09-03,Books,60,5,39,Male
43195,2022-12-20,Clothing,21,1,39,Male
43195,2020-07-16,Clothing,279,3,39,Male
43195,2021-10-22,Books,42,3,39,Male
43195,2021-10-29,Books,455,3,39,Male
43195,2020-11-12,Clothing,28,3,39,Male
27599,2021-05-03,Books,392,5,52,Female
27599,2020-02-14,Home,496,2,52,Female
27599,2023-02-10,Electronics,294,2,52,Female
27599,2020-09-23,Clothing,54,2,52,Female
27599,2020-01-06,Electronics,32,1,52,Female
35330,2021-04-26,Electronics,189,2,67,Female
35330,2021-08-20,Home,359,1,67,Female
35330,2023-07-12,Books,301,1,67,Female
35330,2022-12-26,Home,244,3,67,Female
35330,2023-03-16,Home,431,2,67,Female
29007,2023-02-16,Clothing,139,5,18,Male
29007,2023-08-29,Electronics,253,3,18,Male
29007,2021-09-18,Books,196,1,18,Male
29007,2021-01-04,Electronics,183,3,18,Male
29007,2021-07-20,Clothing,406,4,18,Male
29007,2022-07-24,Books,434,5,18,Male
29007,2023-04-09,Books,386,5,18,Male
29007,2020-10-14,Clothing,71,4,18,Male
29007,2022-04-20,Books,355,3,18,Male
29007,2020-12-28,Home,125,4,18,Male
29007,2021-12-22,Home,483,3,18,Male
10542,2021-06-09,Clothing,181,4,36,Male
10542,2022-03-07,Books,155,3,36,Male
10542,2020-08-11,Clothing,64,4,36,Male
10542,2020-03-25,Clothing,395,3,36,Male
10542,2020-08-14,Electronics,62,4,36,Male
10542,2021-05-30,Books,483,5,36,Male
10542,2022-10-17,Books,180,5,36,Male
10542,2021-06-12,Books,134,1,36,Male
10542,2023-04-07,Books,12,2,36,Male
10542,2021-03-10,Books,163,2,36,Male
5028,2023-08-31,Books,148,3,29,Female
5028,2023-04-17,Clothing,43,3,29,Female
5028,2023-04-26,Clothing,181,5,29,Female
5028,2021-04-20,Clothing,294,3,29,Female
34522,2023-06-02,Home,314,1,43,Female
34522,2022-12-24,Clothing,419,2,43,Female
34522,2021-06-12,Books,43,1,43,Female
34522,2022-07-18,Books,128,1,43,Female
34522,2022-06-20,Clothing,315,4,43,Female
26721,2023-05-25,Home,241,5,31,Male
26721,2020-01-09,Clothing,45,4,31,Male
9483,2023-08-25,Clothing,470,4,63,Male
9483,2023-01-03,Clothing,330,1,63,Male
9483,2022-04-02,Clothing,234,2,63,Male
9483,2020-03-18,Books,472,2,63,Male
9483,2021-06-07,Electronics,470,3,63,Male
37896,2022-12-25,Electronics,482,4,54,Male
37896,2022-09-14,Clothing,115,3,54,Male
37896,2022-02-08,Books,379,2,54,Male
37896,2021-04-05,Books,332,1,54,Male
37896,2020-06-07,Electronics,271,3,54,Male
18413,2022-04-10,Books,450,4,27,Male
18413,2020-09-02,Clothing,329,3,27,Male
18413,2021-09-28,Clothing,34,5,27,Male
18413,2022-05-15,Home,248,4,27,Male
18413,2022-02-07,Books,257,2,27,Male
18413,2020-07-29,Books,269,3,27,Male
18413,2022-11-07,Books,221,1,27,Male
18413,2023-08-30,Electronics,97,4,27,Male
30709,2022-03-03,Home,385,3,45,Female
30709,2020-06-28,Books,253,4,45,Female
30709,2022-12-31,Electronics,97,1,45,Female
30709,2022-03-30,Clothing,97,5,45,Female
30709,2020-07-03,Home,71,5,45,Female
49281,2021-03-08,Books,191,4,25,Female
49281,2023-08-28,Books,48,2,25,Female
49281,2022-01-20,Books,284,5,25,Female
49281,2023-02-10,Electronics,166,4,25,Female
49281,2021-10-31,Books,348,1,25,Female
49281,2023-02-26,Clothing,119,5,25,Female
49281,2022-05-25,Clothing,206,2,25,Female
49281,2020-07-30,Clothing,306,2,25,Female
49281,2022-05-20,Clothing,325,3,25,Female
49281,2022-02-02,Books,311,3,25,Female
47013,2022-05-19,Electronics,346,4,55,Female
47013,2022-03-19,Electronics,408,5,55,Female
47013,2022-07-23,Home,44,2,55,Female
47013,2022-04-04,Books,392,3,55,Female
47013,2022-11-18,Clothing,251,3,55,Female
47013,2023-03-29,Books,18,4,55,Female
47013,2023-05-24,Clothing,48,1,55,Female
18588,2022-03-19,Electronics,280,5,51,Male
18588,2023-06-13,Clothing,286,2,51,Male
18588,2020-12-12,Home,43,5,51,Male
18588,2023-07-16,Books,46,3,51,Male
18588,2020-10-16,Clothing,418,2,51,Male
18588,2020-04-10,Home,330,3,51,Male
18588,2020-11-24,Electronics,397,5,51,Male
18588,2023-05-23,Home,375,4,51,Male
18588,2021-08-20,Electronics,449,2,51,Male
18588,2021-12-21,Clothing,341,5,51,Male
18588,2023-09-08,Books,59,5,51,Male
18588,2021-01-20,Books,393,1,51,Male
12883,2022-10-10,Clothing,327,2,31,Male
12883,2020-07-26,Electronics,451,4,31,Male
12883,2023-03-07,Electronics,410,5,31,Male
12883,2023-06-17,Books,492,1,31,Male
12883,2022-04-17,Electronics,113,3,31,Male
12883,2021-11-26,Clothing,257,1,31,Male
12883,2022-04-17,Home,188,2,31,Male
12883,2022-06-03,Clothing,226,1,31,Male
30861,2021-08-17,Books,273,4,63,Female
30861,2021-03-16,Books,344,5,63,Female
30861,2023-02-05,Books,155,4,63,Female
30861,2020-08-23,Clothing,242,5,63,Female
30861,2022-05-07,Books,261,1,63,Female
47059,2022-07-10,Clothing,441,2,56,Female
47059,2022-05-23,Clothing,349,3,56,Female
47059,2023-08-26,Clothing,343,2,56,Female
47059,2023-06-24,Books,298,3,56,Female
47059,2023-05-10,Home,207,5,56,Female
47059,2021-08-08,Books,492,2,56,Female
47059,2020-01-09,Home,147,2,56,Female
47059,2020-02-19,Clothing,385,2,56,Female
11157,2021-07-09,Books,116,2,40,Male
11157,2020-08-05,Books,212,2,40,Male
11157,2023-07-07,Clothing,274,3,40,Male
11157,2020-01-07,Electronics,307,2,40,Male
11157,2021-08-25,Books,429,5,40,Male
11157,2020-02-20,Clothing,268,2,40,Male
11157,2022-06-14,Home,146,4,40,Male
11157,2021-02-24,Books,24,2,40,Male
8777,2022-07-09,Home,28,3,58,Female
8777,2022-06-20,Electronics,155,4,58,Female
8777,2020-04-24,Home,233,5,58,Female
8777,2023-08-12,Electronics,479,4,58,Female
8777,2020-04-20,Home,454,2,58,Female
195,2020-09-26,Home,414,4,41,Male
195,2021-08-15,Clothing,324,2,41,Male
195,2023-03-06,Home,63,4,41,Male
195,2021-06-04,Electronics,353,5,41,Male
32083,2023-08-11,Clothing,45,1,36,Female
32083,2020-06-13,Home,412,5,36,Female
32083,2022-04-06,Books,440,4,36,Female
34341,2023-05-18,Electronics,218,1,36,Male
34341,2023-07-20,Home,47,5,36,Male
34341,2020-06-12,Electronics,408,5,36,Male
34341,2022-09-21,Books,325,1,36,Male
34341,2020-08-08,Home,41,3,36,Male
34341,2021-04-10,Books,444,4,36,Male
34341,2020-12-16,Home,306,2,36,Male
34341,2021-11-06,Books,45,2,36,Male
25140,2022-03-27,Clothing,102,3,22,Male
25140,2021-08-03,Home,316,2,22,Male
25140,2023-06-06,Electronics,199,2,22,Male
25140,2021-12-14,Home,452,2,22,Male
25140,2023-03-30,Clothing,328,4,22,Male
25140,2022-12-16,Home,320,2,22,Male
25140,2021-06-06,Electronics,481,1,22,Male
25140,2021-04-17,Clothing,338,2,22,Male
25140,2020-11-05,Home,475,5,22,Male
5996,2023-08-07,Books,452,3,68,Male
5996,2020-06-22,Home,208,2,68,Male
5996,2022-07-27,Books,10,3,68,Male
5996,2022-07-21,Clothing,30,4,68,Male
5996,2023-04-21,Clothing,104,4,68,Male
5996,2021-03-23,Books,402,2,68,Male
5356,2022-04-23,Electronics,73,2,44,Female
5356,2021-04-26,Home,21,4,44,Female
5356,2022-11-17,Home,224,5,44,Female
5356,2021-12-28,Electronics,427,3,44,Female
5356,2023-04-12,Clothing,498,3,44,Female
5356,2023-02-15,Books,419,2,44,Female
5356,2023-02-13,Home,38,5,44,Female
5356,2022-09-04,Electronics,294,3,44,Female
2694,2023-03-08,Clothing,259,5,39,Female
2694,2020-02-05,Books,322,3,39,Female
2694,2023-08-22,Electronics,264,5,39,Female
2694,2021-04-29,Electronics,428,5,39,Female
2694,2023-01-21,Home,13,4,39,Female
2694,2023-06-09,Clothing,366,4,39,Female
25705,2020-06-16,Clothing,256,4,61,Female
25705,2023-04-30,Clothing,124,1,61,Female
25705,2020-01-30,Electronics,453,5,61,Female
25705,2021-11-18,Books,273,5,61,Female
25705,2020-02-29,Clothing,44,1,61,Female
25705,2021-10-30,Books,412,3,61,Female
25705,2020-06-21,Clothing,152,5,61,Female
25705,2021-07-19,Home,80,5,61,Female
25705,2022-07-25,Clothing,180,2,61,Female
25705,2021-02-18,Books,319,2,61,Female
17089,2022-10-14,Books,170,5,22,Male
17089,2023-01-23,Home,148,4,22,Male
17089,2023-04-01,Books,15,4,22,Male
17089,2022-11-07,Home,397,1,22,Male
17089,2021-11-27,Books,40,4,22,Male
14234,2020-07-13,Home,105,1,61,Female
14234,2022-12-18,Clothing,159,4,61,Female
14234,2023-02-13,Electronics,186,1,61,Female
14234,2022-07-06,Clothing,374,1,61,Female
14234,2022-03-08,Home,116,1,61,Female
14234,2021-11-16,Home,157,2,61,Female
14234,2023-07-17,Electronics,295,5,61,Female
14234,2022-01-03,Electronics,119,2,61,Female
17342,2022-05-27,Home,406,4,33,Female
17342,2021-05-15,Books,275,5,33,Female
17342,2021-01-18,Clothing,50,3,33,Female
17342,2020-06-26,Home,367,5,33,Female
17342,2022-09-06,Clothing,394,5,33,Female
29424,2022-01-04,Electronics,263,5,60,Female
29424,2022-07-16,Books,404,4,60,Female
29424,2021-07-30,Clothing,492,1,60,Female
34258,2020-07-21,Electronics,312,1,52,Male
16896,2022-02-11,Books,346,2,24,Male
16896,2021-12-21,Books,355,4,24,Male
16896,2020-06-18,Books,324,4,24,Male
16896,2020-07-01,Electronics,295,1,24,Male
4318,2022-01-24,Clothing,161,4,29,Female
4318,2020-02-17,Clothing,195,1,29,Female
28380,2020-07-29,Electronics,208,4,40,Female
28380,2021-01-30,Books,249,4,40,Female
28380,2020-06-07,Clothing,405,4,40,Female
5087,2020-02-09,Books,279,2,18,Female
5087,2022-02-24,Electronics,208,3,18,Female
5087,2020-06-27,Clothing,415,2,18,Female
5087,2023-06-21,Books,385,2,18,Female
5087,2021-08-09,Clothing,153,3,18,Female
5087,2020-12-26,Clothing,82,5,18,Female
41748,2020-10-19,Electronics,66,5,25,Male
41748,2020-02-25,Books,17,1,25,Male
41748,2021-01-23,Electronics,362,4,25,Male
41748,2023-01-11,Clothing,18,1,25,Male
41748,2022-05-31,Clothing,11,3,25,Male
41748,2023-04-09,Electronics,493,3,25,Male
41748,2020-06-11,Books,257,5,25,Male
41748,2020-03-06,Books,492,2,25,Male
41748,2022-07-11,Clothing,242,3,25,Male
41748,2022-01-19,Books,175,1,25,Male
48429,2022-12-02,Clothing,70,2,51,Male
48429,2020-06-23,Clothing,245,1,51,Male
2281,2023-03-19,Books,341,2,56,Female
2281,2022-11-19,Electronics,81,3,56,Female
2281,2021-01-18,Books,68,1,56,Female
2281,2020-01-20,Electronics,313,3,56,Female
27676,2020-05-11,Electronics,483,5,40,Female
27676,2021-08-18,Books,403,4,40,Female
27676,2020-02-25,Home,473,2,40,Female
27676,2023-05-11,Clothing,342,2,40,Female
27676,2023-01-07,Books,247,2,40,Female
27676,2023-01-05,Books,90,4,40,Female
27676,2023-03-11,Clothing,378,4,40,Female
7471,2021-05-31,Electronics,420,3,49,Male
7471,2020-11-08,Clothing,321,3,49,Male
7471,2023-05-08,Clothing,283,5,49,Male
7471,2023-04-26,Clothing,467,4,49,Male
7471,2020-11-29,Clothing,59,5,49,Male
7471,2023-03-07,Home,348,5,49,Male
7471,2023-07-24,Home,488,4,49,Male
7471,2023-04-18,Clothing,262,5,49,Male
8958,2022-10-10,Home,109,3,65,Male
8958,2022-03-07,Clothing,379,5,65,Male
8958,2020-06-22,Electronics,351,5,65,Male
8958,2020-11-18,Home,89,2,65,Male
8958,2020-11-09,Clothing,360,5,65,Male
8958,2020-08-24,Home,47,1,65,Male
8958,2023-07-06,Clothing,40,2,65,Male
8958,2022-02-24,Electronics,396,3,65,Male
8958,2022-03-12,Clothing,247,4,65,Male
8958,2021-09-01,Books,433,5,65,Male
22792,2020-12-22,Clothing,481,2,46,Male
22792,2020-02-24,Clothing,403,4,46,Male
22792,2022-05-20,Books,486,4,46,Male
22792,2020-09-16,Books,35,1,46,Male
22792,2022-03-25,Clothing,439,5,46,Male
27336,2021-07-19,Home,131,4,50,Female
27336,2021-01-18,Home,275,4,50,Female
27336,2023-07-23,Books,295,1,50,Female
27336,2022-03-22,Electronics,71,3,50,Female
27336,2021-06-14,Home,217,3,50,Female
23238,2021-11-21,Books,96,4,38,Female
23238,2020-12-14,Clothing,317,4,38,Female
23238,2022-12-08,Home,67,4,38,Female
32311,2022-02-25,Clothing,334,5,31,Male
32311,2022-05-17,Electronics,311,4,31,Male
32311,2022-07-21,Clothing,284,4,31,Male
32311,2023-05-27,Home,276,4,31,Male
32311,2020-02-07,Books,366,3,31,Male
32311,2020-02-27,Home,439,2,31,Male
32311,2022-05-10,Clothing,155,3,31,Male
49288,2020-02-29,Clothing,224,3,61,Male
49288,2020-04-20,Home,465,1,61,Male
49288,2023-09-01,Clothing,399,1,61,Male
49288,2020-08-27,Books,454,2,61,Male
49288,2022-02-08,Clothing,262,2,61,Male
49288,2020-05-08,Home,430,5,61,Male
49288,2020-03-16,Home,146,5,61,Male
49288,2022-06-01,Books,431,3,61,Male
49288,2023-04-24,Electronics,170,3,61,Male
14588,2021-03-08,Electronics,158,3,34,Female
14588,2022-12-09,Electronics,137,4,34,Female
14588,2023-04-15,Books,356,4,34,Female
14588,2020-10-06,Books,116,3,34,Female
14588,2021-10-23,Home,81,3,34,Female
14588,2020-09-03,Books,72,1,34,Female
35128,2023-04-21,Electronics,268,5,44,Female
35128,2022-01-14,Books,174,2,44,Female
35128,2020-11-12,Electronics,350,2,44,Female
35128,2023-03-01,Home,77,4,44,Female
1710,2021-10-19,Books,301,3,37,Female
1710,2021-07-02,Home,294,2,37,Female
1710,2021-01-23,Books,33,1,37,Female
1710,2021-12-22,Books,253,4,37,Female
1710,2022-04-21,Electronics,291,4,37,Female
17763,2020-02-12,Clothing,156,2,56,Female
17763,2022-02-12,Home,29,3,56,Female
17763,2021-05-01,Clothing,401,5,56,Female
17763,2021-06-22,Home,156,3,56,Female
17763,2021-11-12,Books,241,1,56,Female
19697,2021-10-12,Clothing,496,3,55,Male
19697,2022-09-05,Electronics,297,3,55,Male
19697,2022-07-08,Clothing,192,3,55,Male
19697,2023-08-14,Home,158,3,55,Male
19697,2021-01-22,Electronics,145,3,55,Male
19697,2022-08-23,Books,484,1,55,Male
37148,2022-09-17,Books,28,1,39,Female
37148,2023-06-18,Clothing,105,1,39,Female
37148,2023-02-10,Home,449,1,39,Female
37148,2022-09-11,Books,27,2,39,Female
40198,2021-07-13,Clothing,323,3,31,Female
40198,2022-01-31,Books,197,3,31,Female
40198,2020-04-14,Books,253,1,31,Female
40198,2023-03-22,Books,280,2,31,Female
40198,2023-01-05,Home,414,2,31,Female
1773,2020-11-23,Clothing,224,2,68,Female
1773,2020-05-08,Clothing,471,5,68,Female
6471,2023-04-10,Electronics,461,4,60,Female
6471,2023-04-19,Clothing,439,5,60,Female
6471,2023-07-28,Electronics,282,1,60,Female
6471,2020-11-28,Home,122,1,60,Female
48412,2021-07-22,Clothing,265,4,67,Female
48412,2020-03-01,Clothing,433,2,67,Female
48412,2021-03-24,Clothing,100,4,67,Female
48412,2020-12-19,Clothing,192,4,67,Female
48412,2022-04-20,Electronics,352,4,67,Female
48412,2021-06-12,Clothing,489,5,67,Female
48412,2020-06-16,Clothing,496,4,67,Female
37523,2023-02-16,Books,388,4,54,Female
37523,2023-02-20,Electronics,452,2,54,Female
